Domain,Area,Element,Item,Year,Prod_Unit,Production_Value,Price_Unit,Price_Value,Import_Unit,Import_Q,Export_Unit,Export_Q,Temp_Change_Unit,Temp_Change_Value
Crops,Indonesia,Production,Garlic,2013,tonnes,15766.0,PriceIndex,82.12,tonnes,439912.0,tonnes,90.0,Â°C,0.778
Crops,Indonesia,Area harvested,Maize,2013,ha,3821504.0,USD,333.2,tonnes,3191045.0,tonnes,7932.0,Â°C,0.778
Crops,Indonesia,Area harvested,Maize,2013,ha,3821504.0,PriceIndex,90.59,tonnes,3191045.0,tonnes,7932.0,Â°C,0.778
Crops,Indonesia,Production,Maize,2013,tonnes,18511853.0,USD,333.2,tonnes,3191045.0,tonnes,7932.0,Â°C,0.778
Crops,Indonesia,Production,Maize,2013,tonnes,18511853.0,PriceIndex,90.59,tonnes,3191045.0,tonnes,7932.0,Â°C,0.778
Crops,Indonesia,Area harvested,Oil palm fruit,2013,ha,7080000.0,USD,122.9,tonnes,65561.0,tonnes,20577977.0,Â°C,0.778
Crops,Indonesia,Area harvested,Oil palm fruit,2013,ha,7080000.0,PriceIndex,89.75,tonnes,65561.0,tonnes,20577977.0,Â°C,0.778
Crops,Indonesia,Production,Oil palm fruit,2013,tonnes,120000000.0,USD,122.9,tonnes,65561.0,tonnes,20577977.0,Â°C,0.778
Crops,Indonesia,Production,Oil palm fruit,2013,tonnes,120000000.0,PriceIndex,89.75,tonnes,65561.0,tonnes,20577977.0,Â°C,0.778
Crops,Indonesia,Area harvested,"Onions, dry",2013,ha,98937.0,PriceIndex,84.45,tonnes,28405.0,tonnes,11.0,Â°C,0.778
Crops,Indonesia,Production,"Onions, dry",2013,tonnes,1010773.0,PriceIndex,84.45,tonnes,28405.0,tonnes,11.0,Â°C,0.778
Crops,Indonesia,Area harvested,"Rice, paddy",2013,ha,13835252.0,USD,739.2,tonnes,1218.0,tonnes,2.0,Â°C,0.778
Crops,Indonesia,Area harvested,"Rice, paddy",2013,ha,13835252.0,PriceIndex,86.3,tonnes,1218.0,tonnes,2.0,Â°C,0.778
Crops,Indonesia,Production,"Rice, paddy",2013,tonnes,71279712.0,USD,739.2,tonnes,1218.0,tonnes,2.0,Â°C,0.778
Crops,Indonesia,Production,"Rice, paddy",2013,tonnes,71279712.0,PriceIndex,86.3,tonnes,1218.0,tonnes,2.0,Â°C,0.778
Livestock Primary,Indonesia,Laying,"Eggs, hen, in shell",2013,1000 Head,240000.0,PriceIndex,118.13,tonnes,0.0,tonnes,0.0,Â°C,0.778
Livestock Primary,Indonesia,Production,"Eggs, hen, in shell",2013,tonnes,1223716.0,PriceIndex,118.13,tonnes,0.0,tonnes,0.0,Â°C,0.778
Livestock Primary,Indonesia,Producing Animals/Slaughtered,"Meat, cattle",2013,Head,2400000.0,USD,7211.8,tonnes,3216.0,tonnes,0.0,Â°C,0.778
Livestock Primary,Indonesia,Producing Animals/Slaughtered,"Meat, cattle",2013,Head,2400000.0,PriceIndex,81.54,tonnes,3216.0,tonnes,0.0,Â°C,0.778
Livestock Primary,Indonesia,Production,"Meat, cattle",2013,tonnes,504818.0,USD,7211.8,tonnes,3216.0,tonnes,0.0,Â°C,0.778
Livestock Primary,Indonesia,Production,"Meat, cattle",2013,tonnes,504818.0,PriceIndex,81.54,tonnes,3216.0,tonnes,0.0,Â°C,0.778
