Domain,Area,Element,Item,Year,Production_Unit,Production_Value,Flag,Flag Description
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, chicken",2016,1000 Head,1301649.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, chicken",2016,tonnes,1733007.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, chicken",2017,1000 Head,1291604.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, chicken",2017,tonnes,1734295.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, chicken",2018,1000 Head,1279674.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, chicken",2018,tonnes,1726881.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2000,1000 Head,68333.0,*,Unofficial figure
Livestock Primary,Thailand,Production,"Meat, duck",2000,tonnes,102500.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2001,1000 Head,70000.0,*,Unofficial figure
Livestock Primary,Thailand,Production,"Meat, duck",2001,tonnes,105000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2002,1000 Head,62000.0,*,Unofficial figure
Livestock Primary,Thailand,Production,"Meat, duck",2002,tonnes,93000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2003,1000 Head,48000.0,*,Unofficial figure
Livestock Primary,Thailand,Production,"Meat, duck",2003,tonnes,72000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2004,1000 Head,56540.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, duck",2004,tonnes,84810.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2005,1000 Head,56670.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, duck",2005,tonnes,85005.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2006,1000 Head,56600.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, duck",2006,tonnes,84900.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2007,1000 Head,57000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, duck",2007,tonnes,85500.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2008,1000 Head,51000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, duck",2008,tonnes,76500.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2009,1000 Head,51500.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, duck",2009,tonnes,77250.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2010,1000 Head,51500.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, duck",2010,tonnes,77250.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2011,1000 Head,51000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, duck",2011,tonnes,76500.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2012,1000 Head,23768.0,,Official data
Livestock Primary,Thailand,Production,"Meat, duck",2012,tonnes,55098.0,,Official data
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2013,1000 Head,24020.0,,Official data
Livestock Primary,Thailand,Production,"Meat, duck",2013,tonnes,56682.0,,Official data
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2014,1000 Head,24234.0,,Official data
Livestock Primary,Thailand,Production,"Meat, duck",2014,tonnes,56178.0,,Official data
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2015,1000 Head,24030.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, duck",2015,tonnes,54070.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2016,1000 Head,22257.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, duck",2016,tonnes,49292.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2017,1000 Head,23455.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, duck",2017,tonnes,53180.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, duck",2018,1000 Head,22753.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, duck",2018,tonnes,52181.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2000,Head,43300.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2000,tonnes,650.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2001,Head,56600.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2001,tonnes,849.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2002,Head,53400.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2002,tonnes,801.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2003,Head,53500.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2003,tonnes,803.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2004,Head,73500.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2004,tonnes,1103.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2005,Head,84500.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2005,tonnes,1268.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2006,Head,80000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2006,tonnes,1200.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2007,Head,110000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2007,tonnes,1650.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2008,Head,93000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2008,tonnes,1395.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2009,Head,95000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2009,tonnes,1425.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2010,Head,95000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2010,tonnes,1425.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2011,Head,105000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2011,tonnes,1575.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2012,Head,121000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2012,tonnes,1815.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2013,Head,123000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2013,tonnes,1845.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2014,Head,119375.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2014,tonnes,1791.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2015,Head,122741.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2015,tonnes,1842.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2016,Head,131234.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2016,tonnes,1969.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2017,Head,127507.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2017,tonnes,1914.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, goat",2018,Head,130452.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, goat",2018,tonnes,1958.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2000,Head,14000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, sheep",2000,tonnes,210.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2001,Head,16000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, sheep",2001,tonnes,240.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2002,Head,15000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, sheep",2002,tonnes,225.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2003,Head,17000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, sheep",2003,tonnes,255.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2004,Head,17000.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, sheep",2004,tonnes,240.0,F,FAO estimate
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2005,Head,10282.0,,Official data
Livestock Primary,Thailand,Production,"Meat, sheep",2005,tonnes,140.0,,Official data
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2006,Head,11370.0,,Official data
Livestock Primary,Thailand,Production,"Meat, sheep",2006,tonnes,153.0,,Official data
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2007,Head,13138.0,,Official data
Livestock Primary,Thailand,Production,"Meat, sheep",2007,tonnes,177.0,,Official data
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2008,Head,18526.0,,Official data
Livestock Primary,Thailand,Production,"Meat, sheep",2008,tonnes,250.0,,Official data
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2009,Head,14492.0,,Official data
Livestock Primary,Thailand,Production,"Meat, sheep",2009,tonnes,196.0,,Official data
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2010,Head,8578.0,,Official data
Livestock Primary,Thailand,Production,"Meat, sheep",2010,tonnes,116.0,,Official data
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2011,Head,5157.0,,Official data
Livestock Primary,Thailand,Production,"Meat, sheep",2011,tonnes,70.0,,Official data
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2012,Head,11902.0,,Official data
Livestock Primary,Thailand,Production,"Meat, sheep",2012,tonnes,161.0,,Official data
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2013,Head,23490.0,,Official data
Livestock Primary,Thailand,Production,"Meat, sheep",2013,tonnes,317.0,,Official data
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2014,Head,10086.0,,Official data
Livestock Primary,Thailand,Production,"Meat, sheep",2014,tonnes,136.0,,Official data
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2015,Head,14732.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, sheep",2015,tonnes,198.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2016,Head,15312.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, sheep",2016,tonnes,205.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2017,Head,12850.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, sheep",2017,tonnes,172.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Producing Animals/Slaughtered,"Meat, sheep",2018,Head,13891.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Meat, sheep",2018,tonnes,186.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Milk Animals,"Milk, whole fresh cow",2000,Head,201000.0,*,Unofficial figure
Livestock Primary,Thailand,Production,"Milk, whole fresh cow",2000,tonnes,520115.0,,Official data
Livestock Primary,Thailand,Milk Animals,"Milk, whole fresh cow",2001,Head,215000.0,*,Unofficial figure
Livestock Primary,Thailand,Production,"Milk, whole fresh cow",2001,tonnes,587700.0,,Official data
Livestock Primary,Thailand,Milk Animals,"Milk, whole fresh cow",2002,Head,230000.0,*,Unofficial figure
Livestock Primary,Thailand,Production,"Milk, whole fresh cow",2002,tonnes,660297.0,,Official data
Livestock Primary,Thailand,Milk Animals,"Milk, whole fresh cow",2003,Head,265000.0,*,Unofficial figure
Livestock Primary,Thailand,Production,"Milk, whole fresh cow",2003,tonnes,731923.0,,Official data
Livestock Primary,Thailand,Milk Animals,"Milk, whole fresh cow",2004,Head,285000.0,*,Unofficial figure
Livestock Primary,Thailand,Production,"Milk, whole fresh cow",2004,tonnes,842611.0,,Official data
Livestock Primary,Thailand,Milk Animals,"Milk, whole fresh cow",2005,Head,300000.0,*,Unofficial figure
Livestock Primary,Thailand,Production,"Milk, whole fresh cow",2005,tonnes,888220.0,,Official data
Livestock Primary,Thailand,Milk Animals,"Milk, whole fresh cow",2006,Head,275000.0,F,FAO estimate
Livestock Primary,Thailand,Production,"Milk, whole fresh cow",2006,tonnes,803250.0,,Official data
Livestock Primary,Thailand,Milk Animals,"Milk, whole fresh cow",2007,Head,243000.0,F,FAO estimate
Livestock Primary,Thailand,Production,"Milk, whole fresh cow",2007,tonnes,729098.0,,Official data
Livestock Primary,Thailand,Milk Animals,"Milk, whole fresh cow",2008,Head,262000.0,F,FAO estimate
Livestock Primary,Thailand,Production,"Milk, whole fresh cow",2008,tonnes,786186.0,,Official data
Livestock Primary,Thailand,Milk Animals,"Milk, whole fresh cow",2009,Head,280000.0,F,FAO estimate
Livestock Primary,Thailand,Production,"Milk, whole fresh cow",2009,tonnes,840691.0,,Official data
Livestock Primary,Thailand,Milk Animals,"Milk, whole fresh cow",2010,Head,167994.0,Im,FAO data based on imputation methodology
Livestock Primary,Thailand,Production,"Milk, whole fresh cow",2010,tonnes,911000.0,,Official data
Livestock Primary,Thailand,Milk Animals,"Milk, whole fresh cow",2011,Head,156310.0,Im,FAO data based on imputation methodology
