Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","101","Indonesia","5510","Production","406","Garlic","2018","2018","tonnes","39302","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2000","2000","ha","3500000","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2001","2001","ha","3285900","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2002","2002","ha","3126830","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2003","2003","ha","3358511","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2004","2004","ha","3356914","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2005","2005","ha","3625987","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2006","2006","ha","3345805","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2007","2007","ha","3630324","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2008","2008","ha","4003313","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2009","2009","ha","4160659","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2010","2010","ha","4131676","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2011","2011","ha","3864692","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2012","2012","ha","3957595","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2013","2013","ha","3821504","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2014","2014","ha","3837019","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2015","2015","ha","3787367","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2016","2016","ha","4444369","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2017","2017","ha","5533169","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","56","Maize","2018","2018","ha","5680360","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2000","2000","tonnes","9677000","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2001","2001","tonnes","9347200","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2002","2002","tonnes","9585277","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2003","2003","tonnes","10886442","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2004","2004","tonnes","11225243","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2005","2005","tonnes","12523894","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2006","2006","tonnes","11609463","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2007","2007","tonnes","13287527","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2008","2008","tonnes","16323922","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2009","2009","tonnes","17629740","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2010","2010","tonnes","18327636","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2011","2011","tonnes","17643250","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2012","2012","tonnes","19387022","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2013","2013","tonnes","18511853","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2014","2014","tonnes","19008426","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2015","2015","tonnes","19612435","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2016","2016","tonnes","23578413","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2017","2017","tonnes","28924015","","Official data"
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2018","2018","tonnes","30253938","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2000","2000","ha","2014000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2001","2001","ha","2200000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2002","2002","ha","2790000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2003","2003","ha","3040000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2004","2004","ha","3320000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2005","2005","ha","3690000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2006","2006","ha","4110000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2007","2007","ha","4560000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2008","2008","ha","4980000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2009","2009","ha","5370000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2010","2010","ha","5780000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2011","2011","ha","6170000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2012","2012","ha","6650000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2013","2013","ha","7080000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2014","2014","ha","8150000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2015","2015","ha","8630000","*","Unofficial figure"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2016","2016","ha","6781064","Im","FAO data based on imputation methodology"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2017","2017","ha","6720770","Im","FAO data based on imputation methodology"
"QC","Crops","101","Indonesia","5312","Area harvested","254","Oil palm fruit","2018","2018","ha","6777498","Im","FAO data based on imputation methodology"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2000","2000","tonnes","36380000","F","FAO estimate"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2001","2001","tonnes","40950000","F","FAO estimate"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2002","2002","tonnes","46800000","F","FAO estimate"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2003","2003","tonnes","52600000","F","FAO estimate"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2004","2004","tonnes","60425500","F","FAO estimate"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2005","2005","tonnes","74000000","F","FAO estimate"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2006","2006","tonnes","80250000","F","FAO estimate"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2007","2007","tonnes","78000000","F","FAO estimate"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2008","2008","tonnes","85000000","F","FAO estimate"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2009","2009","tonnes","90000000","F","FAO estimate"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2010","2010","tonnes","97800000","F","FAO estimate"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2011","2011","tonnes","105000000","F","FAO estimate"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2012","2012","tonnes","113000000","F","FAO estimate"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2013","2013","tonnes","120000000","F","FAO estimate"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2014","2014","tonnes","138701566","Im","FAO data based on imputation methodology"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2015","2015","tonnes","148708786","Im","FAO data based on imputation methodology"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2016","2016","tonnes","115962966","Im","FAO data based on imputation methodology"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2017","2017","tonnes","114617286","Im","FAO data based on imputation methodology"
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2018","2018","tonnes","115267491","Im","FAO data based on imputation methodology"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2000","2000","ha","84038","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2001","2001","ha","82147","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2002","2002","ha","79867","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2003","2003","ha","88029","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2004","2004","ha","88707","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2005","2005","ha","83614","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2006","2006","ha","89188","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2007","2007","ha","93694","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2008","2008","ha","91339","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2009","2009","ha","104009","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2010","2010","ha","109634","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2011","2011","ha","93667","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2012","2012","ha","99519","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2013","2013","ha","98937","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2014","2014","ha","120704","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2015","2015","ha","122126","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2016","2016","ha","149635","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2017","2017","ha","158172","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","403","Onions, dry","2018","2018","ha","156779","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2000","2000","tonnes","772818","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2001","2001","tonnes","861150","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2002","2002","tonnes","766572","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2003","2003","tonnes","762795","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2004","2004","tonnes","757399","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2005","2005","tonnes","732609","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2006","2006","tonnes","794931","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2007","2007","tonnes","802810","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2008","2008","tonnes","853615","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2009","2009","tonnes","965164","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2010","2010","tonnes","1048934","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2011","2011","tonnes","893124","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2012","2012","tonnes","964221","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2013","2013","tonnes","1010773","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2014","2014","tonnes","1233984","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2015","2015","tonnes","1229184","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2016","2016","tonnes","1446869","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2017","2017","tonnes","1470154","","Official data"
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2018","2018","tonnes","1503438","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2000","2000","ha","11793000","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2001","2001","ha","11500000","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2002","2002","ha","11521166","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2003","2003","ha","11477357","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2004","2004","ha","11922974","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2005","2005","ha","11839060","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2006","2006","ha","11786430","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2007","2007","ha","12147637","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2008","2008","ha","12309155","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2009","2009","ha","12883576","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2010","2010","ha","13253450","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2011","2011","ha","13203643","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2012","2012","ha","13445524","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2013","2013","ha","13835252","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2014","2014","ha","13797307","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2015","2015","ha","14116638","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2016","2016","ha","15156166","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2017","2017","ha","15712015","","Official data"
"QC","Crops","101","Indonesia","5312","Area harvested","27","Rice, paddy","2018","2018","ha","15995000","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2000","2000","tonnes","51898000","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2001","2001","tonnes","50460800","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2002","2002","tonnes","51489696","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2003","2003","tonnes","52137600","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2004","2004","tonnes","54088468","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2005","2005","tonnes","54151096","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2006","2006","tonnes","54454936","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2007","2007","tonnes","57157436","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2008","2008","tonnes","60251072","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2009","2009","tonnes","64398888","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2010","2010","tonnes","66469392","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2011","2011","tonnes","65756904","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2012","2012","tonnes","69056128","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2013","2013","tonnes","71279712","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2014","2014","tonnes","70846465","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2015","2015","tonnes","75397841","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2016","2016","tonnes","79354767","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2017","2017","tonnes","81148594","","Official data"
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2018","2018","tonnes","83037000","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2000","2000","ha","5000","F","FAO estimate"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2001","2001","ha","6000","F","FAO estimate"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2002","2002","ha","7109","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2003","2003","ha","9000","F","FAO estimate"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2004","2004","ha","9000","F","FAO estimate"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2005","2005","ha","10000","F","FAO estimate"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2006","2006","ha","10000","F","FAO estimate"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2007","2007","ha","12150","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2008","2008","ha","10910","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2009","2009","ha","13590","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2010","2010","ha","12575","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2011","2011","ha","16120","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2012","2012","ha","17730","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2013","2013","ha","19120","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2014","2014","ha","22920","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2015","2015","ha","27710","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2016","2016","ha","28600","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2017","2017","ha","22605","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","486","Bananas","2018","2018","ha","23120","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2000","2000","tonnes","37000","F","FAO estimate"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2001","2001","tonnes","46000","F","FAO estimate"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2002","2002","tonnes","84000","F","FAO estimate"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2003","2003","tonnes","130000","F","FAO estimate"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2004","2004","tonnes","146000","F","FAO estimate"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2005","2005","tonnes","148000","F","FAO estimate"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2006","2006","tonnes","150000","F","FAO estimate"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2007","2007","tonnes","205025","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2008","2008","tonnes","152190","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2009","2009","tonnes","173900","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2010","2010","tonnes","178600","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2011","2011","tonnes","230000","*","Unofficial figure"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2012","2012","tonnes","365100","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2013","2013","tonnes","420425","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2014","2014","tonnes","508580","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2015","2015","tonnes","787000","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2016","2016","tonnes","796200","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2017","2017","tonnes","946820","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","486","Bananas","2018","2018","tonnes","970985","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2000","2000","ha","7300","F","FAO estimate"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2001","2001","ha","1710","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2002","2002","ha","4125","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2003","2003","ha","690","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2004","2004","ha","8150","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2005","2005","ha","6765","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2006","2006","ha","16880","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2007","2007","ha","11015","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2008","2008","ha","14995","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2009","2009","ha","10375","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2010","2010","ha","19940","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2011","2011","ha","31135","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2012","2012","ha","43975","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2013","2013","ha","45185","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2014","2014","ha","60475","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2015","2015","ha","75465","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2016","2016","ha","75810","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2017","2017","ha","70930","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","125","Cassava","2018","2018","ha","71010","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2000","2000","tonnes","71000","*","Unofficial figure"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2001","2001","tonnes","7010","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2002","2002","tonnes","29211","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2003","2003","tonnes","4035","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2004","2004","tonnes","55500","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2005","2005","tonnes","51300","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2006","2006","tonnes","174490","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2007","2007","tonnes","233420","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2008","2008","tonnes","261970","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2009","2009","tonnes","152590","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2010","2010","tonnes","500090","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2011","2011","tonnes","743190","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2012","2012","tonnes","1060880","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2013","2013","tonnes","1254188","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2014","2014","tonnes","1629805","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2015","2015","tonnes","2382478","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2016","2016","tonnes","2410000","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2017","2017","tonnes","2277050","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","125","Cassava","2018","2018","tonnes","2279030","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2000","2000","ha","49000","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2001","2001","ha","43870","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2002","2002","ha","44956","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2003","2003","ha","51670","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2004","2004","ha","67500","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2005","2005","ha","86000","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2006","2006","ha","113815","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2007","2007","ha","157710","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2008","2008","ha","229220","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2009","2009","ha","207600","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2010","2010","ha","212745","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2011","2011","ha","212105","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2012","2012","ha","196815","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2013","2013","ha","212030","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2014","2014","ha","243385","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2015","2015","ha","254025","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2016","2016","ha","258910","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2017","2017","ha","207190","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5312","Area harvested","56","Maize","2018","2018","ha","165620","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","56","Maize","2000","2000","tonnes","117000","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","56","Maize","2001","2001","tonnes","111869","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","56","Maize","2002","2002","tonnes","124122","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","56","Maize","2003","2003","tonnes","143178","","Official data"
"QC","Crops","120","Lao People's Democratic Republic","5510","Production","56","Maize","2004","2004","tonnes","203500","","Official data"
